"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"05/18/2023","AQS","160410002","3","1","ug/m3 LC","4","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"05/19/2023","AQS","160410002","3","17.7","ug/m3 LC","63","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"05/20/2023","AQS","160410002","3","17","ug/m3 LC","61","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"05/21/2023","AQS","160410002","3","10.7","ug/m3 LC","45","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"05/22/2023","AQS","160410002","3","6","ug/m3 LC","25","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"05/23/2023","AQS","160410002","3","1","ug/m3 LC","4","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"05/24/2023","AQS","160410002","3","0.1","ug/m3 LC","0","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"05/25/2023","AQS","160410002","3","0","ug/m3 LC","0","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"05/26/2023","AQS","160410002","3","0","ug/m3 LC","0","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"05/27/2023","AQS","160410002","3","0.8","ug/m3 LC","3","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"05/28/2023","AQS","160410002","3","-0.1","ug/m3 LC","0","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"05/29/2023","AQS","160410002","3","-0.2","ug/m3 LC","0","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"05/30/2023","AQS","160410002","3","1","ug/m3 LC","4","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"05/31/2023","AQS","160410002","3","1.7","ug/m3 LC","7","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"06/01/2023","AQS","160410002","3","2.7","ug/m3 LC","11","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"06/02/2023","AQS","160410002","3","3.2","ug/m3 LC","13","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"06/03/2023","AQS","160410002","3","3.9","ug/m3 LC","16","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"06/04/2023","AQS","160410002","3","1.6","ug/m3 LC","7","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"06/05/2023","AQS","160410002","3","2.3","ug/m3 LC","10","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"06/06/2023","AQS","160410002","3","4.2","ug/m3 LC","18","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"06/07/2023","AQS","160410002","3","3.1","ug/m3 LC","13","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"06/08/2023","AQS","160410002","3","3.5","ug/m3 LC","15","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"06/09/2023","AQS","160410002","3","2.7","ug/m3 LC","11","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"06/10/2023","AQS","160410002","3","3","ug/m3 LC","13","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"06/11/2023","AQS","160410002","3","2.9","ug/m3 LC","12","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"06/12/2023","AQS","160410002","3","2.4","ug/m3 LC","10","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"06/13/2023","AQS","160410002","3","2.2","ug/m3 LC","9","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"06/14/2023","AQS","160410002","3","2.3","ug/m3 LC","10","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"06/15/2023","AQS","160410002","3","2.5","ug/m3 LC","10","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"06/16/2023","AQS","160410002","3","2.5","ug/m3 LC","10","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"06/17/2023","AQS","160410002","3","4.2","ug/m3 LC","18","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"06/18/2023","AQS","160410002","3","3.7","ug/m3 LC","15","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"06/19/2023","AQS","160410002","3","2.2","ug/m3 LC","9","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"06/20/2023","AQS","160410002","3","1.9","ug/m3 LC","8","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"06/21/2023","AQS","160410002","3","2.2","ug/m3 LC","9","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"06/22/2023","AQS","160410002","3","2.6","ug/m3 LC","11","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"06/23/2023","AQS","160410002","3","4","ug/m3 LC","17","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"06/24/2023","AQS","160410002","3","3.2","ug/m3 LC","13","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"06/25/2023","AQS","160410002","3","3.7","ug/m3 LC","15","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"06/26/2023","AQS","160410002","3","3.3","ug/m3 LC","14","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"06/27/2023","AQS","160410002","3","3.3","ug/m3 LC","14","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"06/28/2023","AQS","160410002","3","2.4","ug/m3 LC","10","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"06/29/2023","AQS","160410002","3","4","ug/m3 LC","17","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"06/30/2023","AQS","160410002","3","3.9","ug/m3 LC","16","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"07/01/2023","AirNow","160410002","3","5","ug/m3 LC","21","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"07/02/2023","AirNow","160410002","3","4","ug/m3 LC","17","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"07/03/2023","AirNow","160410002","3","4","ug/m3 LC","17","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"07/04/2023","AirNow","160410002","3","5.9","ug/m3 LC","25","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"07/05/2023","AirNow","160410002","3","3.9","ug/m3 LC","16","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"07/06/2023","AirNow","160410002","3","5.8","ug/m3 LC","24","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"07/07/2023","AirNow","160410002","3","4","ug/m3 LC","17","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"07/08/2023","AirNow","160410002","3","3.4","ug/m3 LC","14","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"07/09/2023","AirNow","160410002","3","4.5","ug/m3 LC","19","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"07/10/2023","AirNow","160410002","3","6","ug/m3 LC","25","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"07/11/2023","AirNow","160410002","3","4.1","ug/m3 LC","17","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"07/12/2023","AirNow","160410002","3","4.1","ug/m3 LC","17","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"07/13/2023","AirNow","160410002","3","4.2","ug/m3 LC","18","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"07/14/2023","AirNow","160410002","3","4.2","ug/m3 LC","18","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"07/15/2023","AirNow","160410002","3","2.5","ug/m3 LC","10","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"07/16/2023","AirNow","160410002","3","2.6","ug/m3 LC","11","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"07/17/2023","AirNow","160410002","3","4.9","ug/m3 LC","20","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"07/18/2023","AirNow","160410002","3","4.8","ug/m3 LC","20","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"07/19/2023","AirNow","160410002","3","2.5","ug/m3 LC","10","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"07/20/2023","AirNow","160410002","3","3","ug/m3 LC","13","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"07/21/2023","AirNow","160410002","3","5.3","ug/m3 LC","22","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"07/22/2023","AirNow","160410002","3","4.5","ug/m3 LC","19","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"07/23/2023","AirNow","160410002","3","2.7","ug/m3 LC","11","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"07/24/2023","AirNow","160410002","3","4.9","ug/m3 LC","20","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"07/25/2023","AirNow","160410002","3","4.2","ug/m3 LC","18","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"07/26/2023","AirNow","160410002","3","2.8","ug/m3 LC","12","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"07/27/2023","AirNow","160410002","3","3","ug/m3 LC","13","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"07/28/2023","AirNow","160410002","3","3.4","ug/m3 LC","14","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"07/29/2023","AirNow","160410002","3","4.2","ug/m3 LC","18","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"07/30/2023","AirNow","160410002","3","3.3","ug/m3 LC","14","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"07/31/2023","AirNow","160410002","3","4.6","ug/m3 LC","19","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"08/01/2023","AirNow","160410002","3","3","ug/m3 LC","13","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"08/02/2023","AirNow","160410002","3","3.4","ug/m3 LC","14","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"08/03/2023","AirNow","160410002","3","2.3","ug/m3 LC","10","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"08/04/2023","AirNow","160410002","3","4.2","ug/m3 LC","18","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"08/05/2023","AirNow","160410002","3","1.9","ug/m3 LC","8","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"08/06/2023","AirNow","160410002","3","1","ug/m3 LC","4","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"08/07/2023","AirNow","160410002","3","3.2","ug/m3 LC","13","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"08/08/2023","AirNow","160410002","3","5.6","ug/m3 LC","23","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"08/09/2023","AirNow","160410002","3","4.9","ug/m3 LC","20","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"08/10/2023","AirNow","160410002","3","5.1","ug/m3 LC","21","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"08/11/2023","AirNow","160410002","3","5","ug/m3 LC","21","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"08/12/2023","AirNow","160410002","3","3.4","ug/m3 LC","14","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
"08/13/2023","AirNow","160410002","3","2.3","ug/m3 LC","10","Preston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30860","Logan, UT-ID","16","Idaho","041","Franklin","42.082222","-111.864167"
